Reviews,Sentiment
"các dịch vụ tại khách sạn tương đối đầy đủ, ví dụ như phục vụ ăn uống tại chỗ, đồ ăn ngon miệng. nhân viên phục vụ nhiệt tình, và khá nhanh chóng cũng là điểm cộng cho khách sạn. mặc dù chất lượng 1 sao nhưng tôi cảm thấy rất hài lòng và xứng đáng với số tiền mà mình bỏ ra.",positive
"sử dụng dịch vụ wifi phải trả tiền. trong khi đó khách sạn 2 sao đã được free, lại còn giao trễ phòng cho mình những 2h, để mình phải gọi điện nhắc nhở. lần đầu tiên đã có ấn tượng không tốt rồi.",negative
"điểm mà tôi ưng ý nhất về khách sạn - nhà hàng nhạn trắng là vị trí của khách sạn khá đẹp. căn phòng mà tôi ở tại đây cũng thoải mái, sạch sẽ và đầy đủ trang thiết bị tiện nghi. nhân viên cũng thân thiện và nhiệt tình với khách hàng.",positive
"khách sạn the light nha trang tiêu chuẩn 4 sao mà tệ quá, mình đi có trẻ em mà cũng phải tự xách đồ lên, còn nhân viên đứng. trong nhìn ra.",negative
"tiện nghi , sạch sẽ, trung tâm , tiện đi lại , lần sau sẽ quay lai.",positive
"khách sạn có phòng ốc đẹp, view biển đẹp. tuy nhiên  phong cách phục vụ của nhân viên chưa tốt. không quan tâm đến người việt nam. chưa tận tình chu đáo như các khách sạn 5 sao khác mà tôi đã ở. đồ ăn cũng không ngon. dịch vụ 5 sao như vậy la chưa tốt. người phục vụ có người tận tình. nhưng đa số là không tận tình nên tôi sẽ không đi lại lần nữa. hy vọng khách sạn sẽ thay đổi cách quản lý và phục vụ để được tốt hơn.",negative
"khách sạn new sunny cung cấp dịch vụ cũng được lắm. tôi không có gì phàn nàn. nhân viên làm việc tốt, thái độ chuyên nghiệp. trang thiết bị trong phòng được cung cấp khá đầy đủ, tiện nghi. vệ sinh phòng ốc sạch sẽ, tươm tất và gọn gàng. vị trí ngay khu trung tâm nên thuận tiện đi lại mà giá cả cũng hợp lí.",positive
"cảm ơn phương chudu24 đã sắp xếp book phòng cho mình. mình có một số ý kiến sau: nhân viên phục vụ ở đây nhiệt tình. niềm nở, view đẹp, không có gương soi. trong phòng, chỉ có gương trong toilet. phòng cách âm quá tệ. đêm rất ồn ào từ nơi khác vọng sang, không ngủ được. mình ở 4 đêm ở khách sạn tivi không xem được ngày nào, tủ quần áo cũ, không sạch sẽ, toilet bình thường. ăn sáng tạm được. khách sạn này không xứng đáng với tiêu chuẩn 4 sao. lần sau mình chắc sẽ không quay lại đây nữa.",negative
"so với giá cả thuê phòng của ksan new sunny qua my tour thì tôi thấy hài lòng với phòng ksan ở ngay trung tâm sgon, ksan ngay gần bùi viện. vì là khu trung tâm, giá phòng rẻ nên phòng đương nhiên là bé. nhưng vẫn đủ tiện nghi  có cả máy sấy và bình đun nước... nhân viên hầu hết là thân thiện. chỉ có 1 điểm trừ là k có chỗ để xe máy nên với những khách hàng ở dài ngày mượn đc xe máy để đi lại như vc mình thì hơi bất tiện, đc cái nhân viên bve hỗ trợ mang xe đi gửi hộ.",positive
điều hòa trong phòng phải sửa những ba lần làm mình rất khó chịu.,negative
"nhân viên phục vụ rất tốt, thân thiện, vui vẻ khi giao tiếp với khách. diện tích căn phòng tôi ở cũng rộng rãi, và vệ sinh phòng ốc cũng sạch sẽ. tuy nhiên tôi thấy cơ sở vật chất hơi cũ nên có vẻ khó sử dụng. nhưng nhìn chung thì dịch vụ như vậy cũng ok rồi.",positive
"phòng ở bình thường, ăn sáng quá chán.",negative
"khách sạn kỳ hòa có chất lượng và dịch vụ tốt, nhân viên khách sạn dễ thương, lịch sự, phòng ốc sạch sẽ, rộng rãi, tiện nghi được trang bị đầy đủ và đáp ứng được nhu cầu sử dụng của tôi. tôi hài lòng khi ở đây.",positive
"mình và gia đình có 1 đêm nghỉ tại đây. theo nhận xét của mình mọi thứ từ phòng ốc. dịch vụ, ăn uống rất bình thường không tương xứng với giá phòng. ăn sáng không phong phú, bể bơi nhỏ. đi tắm biển phải thuê ghế. khách sạn cần cải thiện và nâng cao chất lượng phục vụ để tốt hơn.",negative
"khách sạn tiện cho việc chúng tôi đi lại công tác. phòng ốc sạch sẽ và tiện nghi, đồ đạc nhìn chung là đầy đủ và chỉnh chu. nhân viên đón tiếp khá nồng hậu nên tôi rất hài lòng về khách sạn kỳ hòa này.",positive
thang máy có mùi khó chịu quá.,negative
"gia đình tôi rất hài lòng khi ở tại khách sạn. giá cả phải chăng. chất lượng phục vụ đến nội thất trang thiết bị. trong phòng đều mới và tiện nghi. nếu có dịp, gia đình tôi vẫn tiếp tục lựa chọn khách sạn này. cám ơn các bạn mytour đã hỗ trợ tôi rất nhiệt tình và nhanh chóng.",positive
một điều nhỏ chưa thực sự hài lòng là tôi đã đặt phòng ghi rõ 2 người lớn + 1 trẻ em và không yêu cầu thêm giường. nhưng cô nhân viên đón tiếp ban đầu cứ khăng khăng thu thêm phụ phí phòng của trẻ 10 tuổi. cũng may là cô đó nhận ra vẻ mặt không hài lòng nên đã liên hệ với chudu. và sau đó mọi chuyện êm đẹp.,negative
vì tôi chỉ lưu trú lại khách sạn victory trong thời gian ngắn nên cũng không có than phiền gì về dịch vụ ở đây cả. vị trí toạ lạc thuận tiện cho việc đi lại. thái độ nhân viên nhiệt tình và cũng khá vui vẻ.,positive
"không có xà phòng, sữa tắm, dao cạo râu. tampon...vì khách sạn tham gia chương trình bảo vệ môi trường gì đó, khi cần thì phải gọi điện thoại xin cấp cho. vậy khi không sử dụng đồ dùng của khách sạn thì sao không giảm giá 5 - 10% khi tham gia chương trình bảo vệ môi trường của khách sạn.",negative
"tôi công tác gần đây , khách sạn sạch sẽ , thân thiện. nhưng giá hơi cao. đồ ăn ko đa dạng.",positive
nhân viên chưa tốt.,negative
"với mức giá tôi trả thì chất lượng dịch vụ của khách sạn tương đối phù hợp. phòng dọn dẹp sạch, tiện nghi cơ bản bố trí đầy đủ cho tôi sử dụng. đến nơi thì nhận được sự tiếp đón vui vẻ. trong quá trình ở các bạn cũng hỗ trợ tốt. mặt khác lý do tôi chọn dịch vụ ở đây một phần là vị trí nó gần trung tâm, dễ dàng đi lại.",positive
có mùi khó chịu.,negative
"nhân viên thân thiện, họ tiếp đón khách hàng một cách niềm nở. còn về phòng ốc thì đảm bảo được sự sạch sẽ cũng như sự tiện nghi. nói chung là tôi cảm thấy chất lượng dịch vụ tốt và tôi hài lòng khi ở đây.",positive
nói chung ở chả hài lòng ngoài cái vị trí ngay trung tâm thôi.,negative
"vừa qua, tôi có chuyến đi đến sài gòn và lựa chọn khách sạn victory là nơi để nghỉ ngơi, tôi đánh giá tốt dịch vụ ở đây. phòng ốc rất ok, sạch sẽ, đầy đủ tiện nghi, ở khá thoải mái. vị trí khách sạn nằm ngay trung tâm nên đi lại thuận tiện. về nhân viên thì ok, làm việc lịch sự và chu đáo. tôi khá hài lòng khi nghỉ tại đây. dịch vụ không có gì phàn nàn.",positive
nhân viên bất lịch sự. không tôn trọng khách hàng.,negative
"trong thời gian lưu trú lại khách sạn victory, tôi cảm thấy hài lòng lắm. vì chất lượng dịch vụ tốt. đặc biệt là tiện nghi. trong phòng được bày trí đầy đủ, khang trang, khách sạn sạch sẽ và vị trí tiện lợi.",positive
"thang máy di chuyển chậm, thang máy nhỏ chỉ tầm 4 người đứng vừa.",negative
hài long. yên tĩnh và biệt lập cho 1 nhóm. hoặc gia đình khi đi họp hoặc nghỉ. không gian xanh mát.,positive
view cửa sổ chưa đẹp.,negative
"khách sạn mi linh theo đánh gía của cá nhân tôi có chất lượng dịch vụ tốt khiến tôi hài lòng. phòng ốc được giữ vệ sinh sạch sẽ, cơ sở vật chất, tiện nghi đầy đủ. những bạn nhân viên khách sạn thân thiện, nhiệt tình với khách hàng.",positive
một số ổ điện được trang bị. nhưng không sử dụng được. nên hoàn thiện trước khi đưa khách sạn ra kinh doanh.,negative
tôi đã có khoảng thời gian thoải mái khi quyết định chọn lựa khách sạn mi linh để lưu trú. vì nhân viên chuẩn bị phòng ốc khá chu đáo và tươm tất. vị trí toạ lạc lại thuận tiện cho việc đi lại tham quan.,positive
đồ ăn hơi mặn. không hợp khẩu vị.,negative
"khách sạn mi linh có chất lượng dịch vụ khá tốt. với chi phí mà tôi bỏ ra thì hài lòng lắm. phòng ốc được giữ vệ sinh sạch sẽ, trang thiết bị, tiện nghi. trong phòng khách sạn cung cấp tương đối đầy đủ.",positive
bữa sáng tạm được.,negative
"khách sạn new sunny nằm gần trung tâm thành phố, rất tiện lợi cho việc di chuyển. nhân viên chuẩn bị phòng ốc tương đối chu đáo, đồ đạc. trong phòng được sắp xếp ngay ngắn, gọn gàng, tôi thấy ở đây được.",positive
ở dưới tầng trệt khách sạn còn có shop bán áo đôi nên không có không khí “nhà nghỉ” như các khách sạn khác.,negative
"chọn khách sạn này nghỉ ngơi tôi cảm thấy hài lòng lắm. phòng ốc được dọn dẹp vệ sinh sạch sẽ. tiên nghi, nội thất cần thiết khách sạn trang bị đầy đủ. các bạn nhân viên khách sạn có cung cách phục vụ khách hàng vui vẻ, nhiệt tình.",positive
cửa sổ nhìn ra là 1 khu dân cư khá ồn ào. tôi nghĩ không nên đặt cửa sổ ở dây.,negative
"tôi đã có kỳ nghỉ thú vị tại khách sạn. thích nhất cafe ở đây. không gian cũng yên tĩnh, tôi cảm thấy rất thoải mái. không sai lầm khi đến đây để nghỉ ngơi thư giãn. tôi sẽ quay lại đây vào ngày gần nhất và sẽ giới thiệu cho nhiều người bạn của tôi.",positive
đồ dùng mắc.,negative
"trong chuyến đi đến thành phố hồ chí minh vừa qua thì tôi có lựa chọn khách sạn victory làm điểm lưu trú. do khi đến ở khách sạn đã hết căn phòng mà tôi đặt nên phía khách sạn đã tự nâng cấp cho tôi lên phòng vip. tôi cảm thấy khá hài lòng về cách giải quyết vấn đề như vậy. căn phòng mà tôi ở tại khách sạn rất đẹp, sạch sẽ và đầy đủ tiện nghi phù hợp với nhu cầu sử dụng của tôi nên tôi cho khách sạn này trọn vẹn 10 điểm.",positive
nhân viên có thái độ không vui khi khách gọi dịch vụ nhiều lần.,negative
"vị trí thuật lợi đi tham quan cần giờ, nhân viên vui vẻ, bãi giữ xe an toàn, view nhìn hướng biển, đón bình minh đẹp.",positive
chất lượng phòng không tốt. cụ thể phòng wc giống như được xây từ thời ( nhà tống ).,negative
"tôi đánh giá dịch vụ ở khách sạn victory này cũng tốt. không có gì phàn nàn, phòng ốc ở cũng được, phòng đạt tiêu chuẩn, vệ sinh sạch sẽ, gọn gàng. nhân viên làm việc thì lịch sự, nhanh chóng. vị trí khách sạn thuận tiện cho việc đi lại của tôi, tôi hài lòng khi nghỉ tại đây, một phần là. vì tôi thấy giá cả như vậy cũng rất hợp lý.",positive
"bữa sáng buffet không quá nhiều món không có gì đặc sắc không xứng đáng với giá tiền 250k 1 người, nhân viên không thân thiện,....",negative
"tôi không quan trọng nhiều về thái độ phục vụ của nhân viên. điều tôi quan trọng la chất lượng phòng ốc. căn phòng tôi ở đáp ứng các yêu cầu về sự rộng rãi, tiện nghi, sạch sẽ nên tôi ở cũng thấy thoải mái.",positive
toilet bị nghẹt.,negative
