Reviews,Sentiment
"đi dạy đúng giờ , truyền đạt kiến thức dễ nắm bắt .",positive
"ngoài ra , các bài hướng dẫn thực hành nên chú trọng vào các vấn đề của môn để sinh viên có thể vừa tiếp cận thực hành và tiếp cận với đồ án cuối kỳ .",negative
"sinh viên được chủ động trong giờ học , tự suy nghĩ , tham gia thảo luận về bài học và có liên hệ thực tế .",positive
quá nghiêm khắc .,negative
hoạt động tham quan rất bổ ích .,positive
một số chỗ nên giảng kỹ hơn .,negative
thầy rất nhiệt huyết trong khi giảng bài .,positive
"điểm thi còn nhiều bất cập , rất nhiều bạn còn phúc kháo .",negative
"thầy dạy hay , dễ hiểu , cho bài tập nhiều nhưng thường quá giờ quy định .",positive
bài tập chưa đủ để sinh viên thấu hiểu .,negative
"đôi khi thầy có đến trễ một chút nhưng các nội dung thầy giảng dạy đều đầy đủ , ngoài ra thầy còn tăng thêm các buổi tăng cường trước các ngày thi .",positive
"không hiểu thầy có phải là giảng viên không nữa , nói tiếng anh không thể nào nghe được , còn có thái độ không nghe góp ý của sinh viên nữa chứ , giải bài gì mà toàn "" this is .",negative
quay video quá trình dạy .,positive
giảng viên cần tập trung đi sâu vào kiến thức ngữ pháp và nhiều bài tập hơn .,negative
trong quá trình dạy cô có liên hệ thực tế nhiều .,positive
"đề thi nằm ngoài mục tiêu giảng dạy quá nhiều , đề trắc nghiệm khách quan mà cho tới 5 đáp án là không hợp lý .",negative
thầy dạy rất nhiệt tình ví dụ và lý thuyết dễ hiểu slide bài giảng tốt .,positive
"sinh viên được chia nhóm và thực hành trên thiết bị thật 2 buổi , 1 buổi làm quen và một buổi hoàn tất là hơi thiếu .",negative
thầy dạy khá hay và kỹ .,positive
cần có nhiều tài liệu được cung cấp ngay từ buổi học đầu tiên thuận lợi và tạo điều kiện cho sinh viên tìm hiểu và nghiên cứu .,negative
truyền đạt rất tốt .,positive
nghỉ học nhưng không thông báo cho sinh viên biết trước .,negative
tận tâm và nhiệt tình trong giảng dạy .,positive
"phương pháp giảng của thầy hơi trừu tượng , đề thi có lý thuyết mà thầy quên nhắc .",negative
"rất dễ hiểu , bài tập phong phú , đa dạng .",positive
cần có nhiều thời gian hơn nữa để sinh viên có thể tiếp thu và vận dụng vào trong thực tế .,negative
"cô dạy rất tận tình , tạo không khí thoải mái trong lớp học cung cấp tốt mọi kiến thức cho sinh viên quan tâm đến sinh viên .",positive
"chấm điểm rộng rãi , không công bằng .",negative
vui nhiệt tình tận tâm .,positive
nhiều trang thiết bị thực hành trong phòng thực hành điện tử cơ bản đa số hư hỏng nhiều cần phải thay mới .,negative
có chuẩn bị slide bài giảng chi tiết với nhiệt tình .,positive
môn game là môn khó mà lượng thời gian thực hành quá ít .,negative
"thầy dạy nhiệt tình , cập nhật được kiến thức mới .",positive
thầy rất nghiêm khắc .,negative
"giảng viên nhiệt huyết , rất có tâm colonhihi .",positive
cần chú ý khắc phục .,negative
"rất thích cách dạy của thầy , dễ hiểu , thầy rất tận tình .",positive
"giảng viên giảng dạy quá áp lực , gây áp lực về điểm số cho sinh viên .",negative
"cô vui tính , truyền đạt được ý kiến cho học sinh , tạo môi trường làm việc nhóm hiệu quả .",positive
"thiết bị thực hành không đáp ứng yêu cầu môn học , như router , switch .",negative
"cô dạy rất kỹ , nhiệt tình , cô luôn giám sát thái độ và chất lượng học tập của sinh viên , và luôn cóc những bào tập về nhà để sinh viên luyện tập thêm ở nhà .",positive
nên có tiết thực hành hỗ trợ phần đồ án .,negative
"giảng viên theo dõi , giám sát quá trình thực hành .",positive
nói chuyện điện thoại nhiều hơn giảng dạy .,negative
thầy dạy tâm huyết và nhiệt tình .,positive
khi dùng micro em nghe được hai giọng của thầy và của loa rất đau đầu .,negative
"trình bày vấn đề đơn giản , dễ tiếp thu .",positive
điều này như lướt qua đầu tụi em và nó chả để lại ấn tượng gì nên trong bài thi giữa kỳ đa số là sai phần bài tập .,negative
"giảng viên nói to rõ , nhiệt tình , tận tâm .",positive
còn nghỉ .,negative
cô tạo không khí vui vẻ và tạo được tinh thần học cho sinh viên .,positive
"trong quá trình giải bài tập , giảng viên đưa ra nhiều nhận xét khác nhau , mỗi buổi lại giải một cách khác nhau khiến sinh khiên không xác định được cách làm , hoang mang .",negative
"nhiệt tình , quan tâm sinh viên .",positive
"có bài thì một tuần deadline , có bài thì cả tháng mới deadline , có tuần thì deadline ba bài cùng lúc .",negative
"thầy dạy nhiệt tình , cho nhiều ví dụ .",positive
"cô wzjwz82 dạy rất khó hiểu , nhiều bạn trong lớp không nắm được .",negative
tâm huyết giảng dạy của giáo viên .,positive
"hy vọng cô thay đổi cấu trúc đề thi thực hành , thực ra khó thì không khó lắm , nhưng đánh máy không kịp .",negative
"những bài giảng thiết thực , kèm theo những hình thức học tập mới lạ làm cho sinh viên cảm thấy bớt căng thắng khi học .",positive
nên thường xuyên điểm danh hơn .,negative
"thầy tận tâm nhiệt tình , dạy sát nội dung môn học .",positive
cần phòng thực hành môn học .,negative
giảng viên khuyến khích sinh viên tự tìm hiểu .,positive
nên mất tiết khá nhiều .,negative
"thầy dạy hay , dễ hiểu bài , em thích điều đó .",positive
cô chấm bài tập còn khắt khe .,negative
"giảng viên vui vẻ , hoạt bát , lun tiếp cận tìm hiểu sinh viên , giúp sinh viên hiểu bài tốt hơn .",positive
cô nên sử dụng micro .,negative
mọi mặt đều tốt .,positive
chỗ thực hành rất nắng và nóng và dụng cụ thực hành rất có hạn .,negative
"hướng dẫn và giảng dạy chi tiết , dễ hiểu .",positive
chưa có diễn đàn trên courses .,negative
"thầy nhiệt tình , giải đáp thắc mắc kịp thời .",positive
giải bài tập nhiều hơn .,negative
thầy giải thích rất chi tiết nội dung bài .,positive
nên nhanh chóng đưa thiết bị thật vào thực hành .,negative
"thầy dạy nhiệt tình , vui tính , tận tâm !",positive
đề thi ra không hợp lý .,negative
buổi học nào thầy cũng có mặt đầy đủ .,positive
"nội dung thi , kiểm tra quá rộng .",negative
có đầy nhiệt tình và quan tâm việc học .,positive
giảng viên nên hướng dẫn sinh viên sử dụng myelt trong việc tự học ở nhà .,negative
"giáo viên thân thiện , tận tâm , nhiệt tình .",positive
"do năm nay chường trình av nâng lên một bậc , nên cũng giống như em vừa học xong av1 , lại nhảy lên thẳng av3 của năm ngoái .",negative
"giáo viên dạy sát chương trình , lượng kiến thức truyền đạt đầy đủ .",positive
"thầy dạy hay , thầy có kiến thức sâu rộng nhưng lại không lên lớp đủ giờ học , thường xuyên nghỉ học không được báo trước làm sinh viên rất hoang mang , thiếu kiến thức .",negative
"cô dạy hay , rất nhiệt tình với sinh viên .",positive
thiếu kinh nghiệm .,negative
"phương pháp truyền đạt thú vị , tiết học sôi động không gò bó .",positive
thời gian làm bài tập còn hơi dài .,negative
"thầy wzjwz288 nhiệt tình , nghiêm túc .",positive
"lý thuyết quá nhiều , không nhiệt tình với sinh viên .",negative
cách học theo nhóm rất hay .,positive
"môn học khá nặng và có nhiều phần rất khó hiểu , thời gian phân bố các chương cần có sự thay đổi cho phù hợp , một số phần khá khó nhưng chỉ học trong vòng vài tiết làm sinh viên rất khó hiểu .",negative
"hướng dẫn tốt , nhiệt tình giải đáp khi sinh viên có thắc mắc .",positive
"học lý thuyết khác hẳn với thực hành , học nhiều buổi thực hành nhưng thầy chỉ cho 2 bài thực hành về sân bóng mà đa số sinh viên không hiểu đề .",negative
"giảng dạy đúng giờ , hiệu quả .",positive
"em có ý kiến là thầy nên ra thêm nhiều bài tập , chia sẻ thêm nhiều tài liệu hơn .",negative
"giảng viên nhiệt tình , vui tính , giảng hay và dễ hiểu .",positive
"giảng viên đảm bảo đủ các buổi học , nhưng rất thường xuyên đến lớp trễ .",negative
"giáo viên giảng dễ hiểu , bài tập thầy cho có tính ứng dụng cao , và cần nhiều kiến thức để giải quyết .",positive
giọng thầy hơi nhỏ và đều đều làm sinh viên buồn ngủ .,negative
"thầy rất nhiệt tình , giảng bài dễ hiểu và tận tâm .",positive
"điểm thực hành nên chia ra nhiều mục doubledot chuyên cần , bài tập , kiểm tra , kiểm tra cuối kỳ .",negative
"thầy giảng rõ ràng , dễ hiểu .",positive
"mong cô thay đổi một chút về phương pháp như sau , có lẽ sẽ giúp sinh viên tiếp cận dễ dàng với bài học hơn .",negative
"giảng dạy hay , nhiệt tình , vui tính .",positive
nên cho làm bài tập trên lớp sau mỗi chương .,negative
"giảng viên nhiệt tinh , tận tâm .",positive
đi dạy luôn trễ từ 10 - 20 phút .,negative
"cô rất vui vẻ , nhiệt huyết .",positive
buồn ngủ .,negative
"cô wzjwz306 cực kỳ nhiệt tình , luôn biết cách tạo cơ hội cho sinh viên , khuyến khích cự chủ động và sáng tạo trên lớp , thẳng thắng phê bình dù là cả lớp một cách hết sức xây dựng và thức tỉnh .",positive
thầy đẹp trai nhưng trông có pha chút nữ tính .,negative
"thoải mái , lắng nghe ý kiến sinh viên .",positive
"giáo viên chưa được tận tâm cho lắm , nhiều buổi thực hành giáo viên chỉ đến đưa thiết bị rồi đi họp .",negative
cô cho nhiều bài tập để rèn luyện .,positive
"trong giờ học thì không tập trung vào các nội dung chính của bài mà hỏi sinh viên những câu không liên quan , liên quan về vấn đề riêng tư , và em không thấy được sự áp dụng vô bài học .",negative
kiến thức môn học có ích .,positive
"phòng học còn rất là bụi , phấn viết bảng thì thiếu trầm trọng , khăn lau bảng thì rách tả tơi .",negative
