Reviews,Sentiment
Bạn ấy không có vai trò lãnh đạo và không thể thúc đẩy nhóm đạt được mục tiêu.,negative
Anh ta rất chịu khó và luôn cố gắng hết sức để hoàn thành công việc của mình.,positive
Bạn ấy không chịu trách nhiệm cho những lỗi của mình và cố tình đổ lỗi cho người khác.,negative
Anh ta rất giỏi tiếng Anh và giúp tôi cải thiện kỹ năng của mình.,positive
Bạn ấy không tôn trọng giá trị của lời nói và không đối xử tốt với người khác.,negative
"Anh ta rất giỏi tiếng Anh, luôn giúp đỡ mọi người trong lớp học.",positive
Bạn ấy không thể đồng cảm với người khác và không có tinh thần đồng đội.,negative
Anh ta rất tốt bụng và giúp đỡ mọi người.,positive
Bạn ấy không thể hợp tác và luôn cố gắng làm trên đầu người khác.,negative
Anh ta rất thân thiện và luôn tạo ra môi trường làm việc tốt cho mọi người.,positive
Bạn ấy không thể kiểm soát hành động của mình và thường làm hại đến những người khác.,negative
Anh ta rất thông cảm và luôn có cảm giác chia sẻ với những người xung quanh,positive
Bạn ấy không thường xuyên đến lớp và không hoàn thành nhiệm vụ,negative
Anh ta thật tuyệt vời trong việc hỗ trợ tất cả mọi người.,positive
Bạn ấy là người thích nổi bật và thường xuyên cố gắng chiếm ưu thế trong nhóm.,negative
Anh/chị có khả năng giúp đỡ mọi người phát triển bản thân.,positive
Bạn ấy luôn muốn tỏ ra thông minh hơn nhưng lại không thực sự hữu ích trong công việc nhóm.,negative
Anh/Chị có khả năng lãnh đạo tốt và luôn tin tưởng vào khả năng của các sinh viên.,positive
Bạn ấy luôn tỏ ra khinh thường người khác và không biết kính trọng.,negative
Anh/chị có khả năng tuyệt vời trong việc đào tạo kỹ năng cho đội tình nguyện.,positive
Bạn ấy luôn toàn quyền và không tôn trọng ý kiến của người khác.,negative
Anh/Chị có khả năng truyền cảm hứng cho học sinh và là người lãnh đạo đáng ngưỡng mộ.,positive
Bạn ấy thường bị mất tập tin quan trọng,negative
Anh/chị có sự đam mê lớn với công việc và chia sẻ nhiệt huyết đó cho mọi người.,positive
Bạn ấy thường bi quan và không có tinh thần đồng đội,negative
Anh/chị đã cung cấp cho tôi nhiều thông tin hữu ích.,positive
Bạn ấy thường bướng bỉnh và không quan tâm đến ý kiến người khác,negative
Anh/chị đã trở thành một người bạn đồng hành vô cùng quan trọng trong cuộc đời tôi.,positive
Bạn ấy thường đặt mục tiêu quá cao mà không đối mặt với thực tế,negative
Anh/chị giảng viên dạy rất cẩn thận và có trách nhiệm cao.,positive
Bạn ấy thường đứng ngoài nhóm và không tham gia vào cộng đồng,negative
Anh/chị giảng viên dạy rất tận tâm và có sức chịu đựng cao.,positive
Bạn ấy thường giảm giá trị của những lời khuyên của người khác.,negative
Anh/chị giảng viên đề cao giá trị của việc học tập và truyền cảm hứng cho chúng em.,positive
Bạn ấy thường không chăm sóc đến sức khỏe của bản thân,negative
Anh/chị giảng viên giúp cho chúng em có thêm nhiều cơ hội để phát triển bản thân.,positive
Bạn ấy thường không đúng giờ và không có lý do cụ thể,negative
Anh/chị giảng viên giúp chúng em phát triển kỹ năng giao tiếp và hợp tác nhóm hiệu quả.,positive
Bạn ấy thường không đúng lời hứa,negative
Anh/chị giảng viên giúp chúng em phát triển khả năng tự học và tự rèn luyện thành công được trong cuộc sống.,positive
Bạn ấy thường không đúng với lời hứa của mình,negative
Anh/chị giảng viên là một người thầy rất tốt.,positive
Bạn ấy thường không hoàn thành kịp thời deadline,negative
Anh/chị giảng viên luôn nỗ lực để đem lại những kiến thức mới nhất đến cho chúng em.,positive
Bạn ấy thường làm việc quá nhẹ nhàng và không hiệu quả,negative
Anh/chị giảng viên luôn sẵn sàng giúp đỡ và trả lời các câu hỏi một cách nhiệt tình.,positive
Bạn ấy thường quên mất nhiệm vụ cần làm,negative
Anh/chị giảng viên luôn tạo cảm giác tin tưởng và an yên cho chúng em.,positive
Bạn ấy thường tỏ ra sợ hãi và không có khả năng xử lý tình huống,negative
Anh/chị giảng viên nắm vững kiến thức và kinh nghiệm để đưa ra những thông tin hữu ích cho chúng em.,positive
Bạn ấy thường tự cao tự đại và khinh thường người khác.,negative
Anh/chị giảng viên rất hiểu biết và kiến thức rộng.,positive
"Bạn ấy thường tự phụ và luôn cho rằng mình đúng, dẫn đến mâu thuẫn trong nhóm.",negative
Anh/chị giảng viên rất nghiêm túc và chuyên nghiệp trong các giờ học.,positive
Bạn ấy thường tham lam và không muốn chia sẻ kiến ​​thức của mình.,negative
Anh/chị giảng viên rất nhiệt tình và chuyên nghiệp.,positive
Bạn ấy thường xuyên cho rằng mình đúng và không nhận được ý kiến của người khác.,negative
Anh/chị giảng viên sáng tạo và dễ tiếp cận với các sinh viên.,positive
Bạn ấy thường xuyên đưa ra những ý kiến quá đáng và không dựa trên sự thật.,negative
Anh/chị giảng viên tạo cảm giác thân thiện và gần gũi với chúng em.,positive
Bạn ấy thường xuyên hành xử thái quá để gây ảnh hưởng.,negative
Anh/chị giảng viên tạo được môi trường học tập thoải mái và vui vẻ cho chúng em.,positive
Bạn ấy thường xuyên không giữ lời hứa và không thể tin tưởng được.,negative
Anh/chị giảng viên tạo được sự đồng cảm và thông cảm với tâm trạng và nhu cầu của chúng em.,positive
Bạn ấy thường xuyên phân biệt đối xử giữa những người khác nhau.,negative
Anh/chị giảng viên tạo ra một môi trường học tập hòa đồng và cởi mở.,positive
Bạn ấy thường xuyên trêu chọc và châm chọc người khác để làm cho họ bực mình.,negative
Anh/chị giảng viên thường xuyên tổ chức các hoạt động tương tác để đánh thức sự chủ động và sáng tạo của sinh viên.,positive
Bạn của tôi thường xuyên đánh giá tôi một cách ác ý.,negative
Anh/chị giảng viên truyền cảm hứng cho chúng em phát triển khả năng tiếp thu và tư duy.,positive
Bạn cùng lớp này chỉ tập trung vào chính mình và không quan tâm đến người khác.,negative
Anh/chị giảng viên truyền cảm hứng và khai thác khả năng của từng sinh viên một cách tối đa.,positive
Bạn cùng lớp này không bao giờ giữ khoảng cách và gây phiền hà cho người khác.,negative
Anh/chị giàu lòng tốt và thân thiện với mọi người trong lớp.,positive
Bạn cùng lớp này rất đáng ghét và luôn tìm cách gây phiền phức cho người khác.,negative
Anh/chị giúp đỡ em cải thiện kĩ năng lãnh đạo của mình.,positive
Bạn cùng lớp này vô cực khó chịu và chỉ toàn gây rối.,negative
Anh/chị giúp đỡ em ngay cả khi em không dám xin giúp đỡ.,positive
Bạn cùng lớp này vô cực khó chịu và thường xuyên xúc phạm người khác.,negative
Anh/chị giúp đỡ em trong khoảng thời gian khó khăn nhất.,positive
Bạn cùng phòng của tôi rất khó chịu và cứ xem thường người khác như là em dưới.,negative
Anh/chị giúp em nâng cao kỹ năng mềm và làm chủ cuộc sống hơn.,positive
Bạn cùng phòng của tôi rất khó chịu và thường xuyên tạo cảm giác không thoải mái cho người khác.,negative
Anh/chị là bạn học tuyệt vời của tôi.,positive
Bạn cùng phòng của tôi rất khó tính và luôn muốn chiếm lấy sự chú ý của mọi người.,negative
Anh/chị là điểm tựa vững chắc cho tôi trong cuộc sống.,positive
"Bạn cùng phòng của tôi vô cùng lịch sự, nhưng thật sự không có gì để trò chuyện cả.",negative
Anh/chị là giảng viên tuyệt vời nhất mà tôi từng gặp.,positive
Bạn cùng phòng của tôi vô cực bừa bãi và không chịu giữ gìn sự sạch sẽ.,negative
Anh/chị là một đối tác đáng tin cậy và tài năng của tôi.,positive
Bạn cùng phòng của tôi vô cực khó tính và thường cãi nhau với người khác.,negative
Anh/chị là một người bạn tốt và một giáo viên tuyệt vời.,positive
Bản chất của một số người khác là không trung thực.,negative
Anh/chị là một người bạn tuyệt vời.,positive
Bạn đó bị tự đánh giá cao quá mức.,negative
Anh/chị là một người có trái tim ấm áp và thành thật.,positive
Bạn đó cứ như là không có ý tưởng hay góp ý cho nhóm.,negative
Anh/chị là một người đầy tài năng.,positive
Bạn đó chủ quan và không thể chấp nhận ý kiến của người khác.,negative
Anh/chị là một người đầy tầm nhìn và ý chí quyết tâm.,positive
Bạn đó hay bắt nạt tôi và những người khác trong lớp học.,negative
Anh/chị là một người đồng nghiệp xuất sắc.,positive
Bạn đó hay chê bai người khác mà không có lý do.,negative
Anh/chị là một người rất lạc quan và có khả năng vượt qua mọi khó khăn.,positive
Bạn đó hay làm việc một mình và không tương tác với những người khác trong nhóm.,negative
Anh/chị là một nhân viên tuyệt vời của trường đại học.,positive
Bạn đó hay phàn nàn về mọi thứ mà không đưa ra giải pháp.,negative
Anh/chị là người bạn tâm huyết và sẵn sàng giúp đỡ mọi người.,positive
Bạn đó hay tỏ ra thiếu tôn trọng người khác và không có lòng trắc ẩn.,negative
Anh/chị là người bạn tuyệt vời.,positive
